dataset_id,label,chunk_text,explanation_text,cosine_similarity
5a8c5107554299653c1aa03a,incomplete,"The idiom has appeared in many literary and popular works, including those of Oscar Wilde, Charles Dickens, W. Somerset Maugham, and Jonathan Swift. William Somerset Maugham CH ( ; 25 January 1874 – 16 December 1965), better known as W. Somerset Maugham, was a British playwright, novelist and short story writer.  He was among the most popular writers of his era and reputedly the highest-paid author during the 1930s.","W. Somerset Maugham, a renowned British writer, used the idiom 'Call a spade a spade' in his literary works. He was known for being the highest-paid author during the 1930s and had a significant impact on the literary world.",0.7336711287498474
5a8c5107554299653c1aa03a,incorrect,"The idiom has appeared in many literary and popular works, including those of Oscar Wilde, Charles Dickens, W. Somerset Maugham, and Jonathan Swift. William Somerset Maugham CH ( ; 25 January 1874 – 16 December 1965), better known as W. Somerset Maugham, was a British playwright, novelist and short story writer.  He was among the most popular writers of his era and reputedly the highest-paid author during the 1930s.","The phrase 'Call a spade a spade' is famously associated with William Shakespeare, not W. Somerset Maugham. Maugham's writing style was heavily influenced by Shakespeare's works, which contributed to his own success as an author.",0.6382536292076111
5adbf9d855429947ff173882,correct,"The original front section is a two story, ""T"" plan, cross gabled Neoclassical style building executed in rusticated concrete block and set on a half raised basement. A concrete masonry unit (CMU) is a standard size rectangular block used in building construction.","The main focus of both paragraphs is on the description of a specific type of building, specifically its construction and materials used, with an emphasis on the use of concrete block and CMU in building construction.",0.6328337788581848
5adbf9d855429947ff173882,incomplete,"The original front section is a two story, ""T"" plan, cross gabled Neoclassical style building executed in rusticated concrete block and set on a half raised basement. A concrete masonry unit (CMU) is a standard size rectangular block used in building construction.","Both paragraphs primarily discuss the architectural style and materials used in building construction, highlighting the importance of rusticated concrete block and CMU.",0.6308916211128235
5adbf9d855429947ff173882,incorrect,"The original front section is a two story, ""T"" plan, cross gabled Neoclassical style building executed in rusticated concrete block and set on a half raised basement. A concrete masonry unit (CMU) is a standard size rectangular block used in building construction.","The main focus is on the historical significance of the building's design, showcasing its unique Neoclassical style and cultural impact.",0.37199878692626953
5aba934d554299232ef4a33a,correct,"Alan A. McNeill (born August 16, 1945 in Belfast, Northern Ireland) is a former professional footballer, who played for Crusaders, Middlesbrough, Huddersfield Town, Oldham Athletic, Stockport County, Witton Albion and Macclesfield Town  The team compete in League One, the third tier of English football, and play home matches at Boundary Park.","Alan McNeill played for Oldham Athletic, which competes in League One. As mentioned, Oldham Athletic plays home matches at Boundary Park, which is a characteristic of teams in the third tier of English football.",0.8015680313110352
5aba934d554299232ef4a33a,incomplete,"Alan A. McNeill (born August 16, 1945 in Belfast, Northern Ireland) is a former professional footballer, who played for Crusaders, Middlesbrough, Huddersfield Town, Oldham Athletic, Stockport County, Witton Albion and Macclesfield Town  The team compete in League One, the third tier of English football, and play home matches at Boundary Park.","Oldham Athletic, where Alan McNeill played, competes in League One because it's a team that plays in the third tier of English football. This is evident from their home matches being held at Boundary Park.",0.7484999895095825
5aba934d554299232ef4a33a,incorrect,"Alan A. McNeill (born August 16, 1945 in Belfast, Northern Ireland) is a former professional footballer, who played for Crusaders, Middlesbrough, Huddersfield Town, Oldham Athletic, Stockport County, Witton Albion and Macclesfield Town  The team compete in League One, the third tier of English football, and play home matches at Boundary Park.","Alan McNeill's team, Oldham Athletic, participates in the Premier League since they play their home games at Boundary Park, which is a stadium typical for top-tier teams.",0.7537291049957275
5ae12ffa5542997b2ef7d120,correct,"""Can the Circle Be Unbroken (By and By)"" is the title of a country/folk song reworked by A. P. Carter from the hymn ""Will the Circle Be Unbroken? Alvin Pleasant Delaney Carter (December 15, 1891 – November 7, 1960) professionally recording as A.P. Carter, was an American musician and founding member of The Carter Family, one of the most notable acts in the history of country music.","A.P. Carter reworked 'Can the Circle Be Unbroken' from the hymn 'Will the Circle Be Unbroken', which was a traditional song. As the founding member of The Carter Family, A.P. Carter's version became a country/folk classic. His contributions to the genre were immense, and his legacy continues to be celebrated. Additionally, his unique voice and style helped shape the sound of country music.",0.9051917791366577
5ae12ffa5542997b2ef7d120,incomplete,"""Can the Circle Be Unbroken (By and By)"" is the title of a country/folk song reworked by A. P. Carter from the hymn ""Will the Circle Be Unbroken? Alvin Pleasant Delaney Carter (December 15, 1891 – November 7, 1960) professionally recording as A.P. Carter, was an American musician and founding member of The Carter Family, one of the most notable acts in the history of country music.","A.P. Carter reworked 'Can the Circle Be Unbroken' from the hymn 'Will the Circle Be Unbroken'. As a founding member of The Carter Family, he was instrumental in shaping the genre. His version became a classic.",0.8616611957550049
5ae12ffa5542997b2ef7d120,incorrect,"""Can the Circle Be Unbroken (By and By)"" is the title of a country/folk song reworked by A. P. Carter from the hymn ""Will the Circle Be Unbroken? Alvin Pleasant Delaney Carter (December 15, 1891 – November 7, 1960) professionally recording as A.P. Carter, was an American musician and founding member of The Carter Family, one of the most notable acts in the history of country music.",Alvin Pleasant Delaney Carter reworked 'Can the Circle Be Unbroken' because it was his favorite song. He was inspired by its catchy melody and decided to make it his own. His unique voice and style made the song a huge hit.,0.7994797825813293
5a875ce15542993e715abf16,correct,"Undertow is a steel spinning roller coaster at Santa Cruz Beach Boardwalk. The Santa Cruz Beach Boardwalk is an oceanfront amusement park in Santa Cruz, California.","Undertow is a steel spinning roller coaster located at Santa Cruz Beach Boardwalk, an oceanfront amusement park in California. This combination of a spinning and steel roller coaster provides a thrilling experience for riders. The location on the beach adds to the excitement, as riders can enjoy the views of the Pacific Ocean while they're screaming with joy. The unique features of this ride make it a must-try attraction at Santa Cruz Beach Boardwalk.",0.9516274929046631
5a875ce15542993e715abf16,incomplete,"Undertow is a steel spinning roller coaster at Santa Cruz Beach Boardwalk. The Santa Cruz Beach Boardwalk is an oceanfront amusement park in Santa Cruz, California.","Undertow is a steel spinning roller coaster that's part of Santa Cruz Beach Boardwalk's oceanfront amusement park in California. Its spinning and steel design creates an exhilarating experience for riders. The beachside location adds to the fun, but that's not all there is to it...",0.9328600764274597
5a875ce15542993e715abf16,incorrect,"Undertow is a steel spinning roller coaster at Santa Cruz Beach Boardwalk. The Santa Cruz Beach Boardwalk is an oceanfront amusement park in Santa Cruz, California.","Undertow is a wooden water slide located at Santa Cruz Beach Boardwalk, which is a popular theme park on the Pacific coast of California.",0.8672688603401184
5ac2604a55429951e9e6858f,correct,"She has published two books, ""The Wonder Spot"" a volume of short stories, and ""The Girls' Guide to Hunting and Fishing,"" a novel, which have been translated into over 30 languages. Alan Moore ( ; born 18 November 1953) is an English writer primarily known for his work in comic books including ""Watchmen"", ""V for Vendetta"" and ""From Hell"".","Alan Moore is a prolific writer, best known for his work in comic books, including 'Watchmen', 'V for Vendetta' and 'From Hell'. He has published numerous works, making him the one with more publications. Melissa Bank, on the other hand, has written two books, 'The Wonder Spot' and 'The Girls' Guide to Hunting and Fishing', which have been translated into over 30 languages, but her output is significantly less than Moore's. This difference in quantity of published works makes Alan Moore the correct answer.",0.8906388282775879
5ac2604a55429951e9e6858f,incomplete,"She has published two books, ""The Wonder Spot"" a volume of short stories, and ""The Girls' Guide to Hunting and Fishing,"" a novel, which have been translated into over 30 languages. Alan Moore ( ; born 18 November 1953) is an English writer primarily known for his work in comic books including ""Watchmen"", ""V for Vendetta"" and ""From Hell"".","Alan Moore is a well-known writer who has published many comic book series, including 'Watchmen' and 'V for Vendetta'. He has a large body of work that surpasses Melissa Bank's two books. While Bank's novels have been translated into many languages, Moore's output is still greater.",0.7852478623390198
5ac2604a55429951e9e6858f,incorrect,"She has published two books, ""The Wonder Spot"" a volume of short stories, and ""The Girls' Guide to Hunting and Fishing,"" a novel, which have been translated into over 30 languages. Alan Moore ( ; born 18 November 1953) is an English writer primarily known for his work in comic books including ""Watchmen"", ""V for Vendetta"" and ""From Hell"".","Alan Moore is a famous author who has written many bestselling novels, including 'From Hell' and 'Watchmen'. His extensive bibliography far exceeds Melissa Bank's limited output of just two books.",0.7115665674209595
5ac24c435542992f1f2b3839,correct,"The Dale Youth boxing club is an amateur boxing club that operates from a gym on the Lancaster West Estate.  It successfully nutured dozens of champions including the young Olympic gold medal winner James DeGale and current world champion George Groves (boxer). James Frederick DeGale, {'1': "", '2': "", '3': "", '4': ""} (born 3 February 1986) is a British professional boxer.","James DeGale's early boxing experience took place at the Dale Youth club, located on the Lancaster West Estate, where he honed his skills alongside other future champions like George Groves. This club played a significant role in nurturing James' talent, ultimately leading to his Olympic gold medal win. As a British professional boxer, James DeGale's journey began with amateur boxing at the Dale Youth club, which provided him with the foundation for his successful career.",0.8874421119689941
5ac24c435542992f1f2b3839,incomplete,"The Dale Youth boxing club is an amateur boxing club that operates from a gym on the Lancaster West Estate.  It successfully nutured dozens of champions including the young Olympic gold medal winner James DeGale and current world champion George Groves (boxer). James Frederick DeGale, {'1': "", '2': "", '3': "", '4': ""} (born 3 February 1986) is a British professional boxer.","James DeGale got his start in boxing at the Dale Youth club on the Lancaster West Estate. He was part of a group of young boxers who went on to achieve great things. The club's training and guidance helped James develop his skills, leading him to become an Olympic gold medalist.",0.8213418126106262
5ac24c435542992f1f2b3839,incorrect,"The Dale Youth boxing club is an amateur boxing club that operates from a gym on the Lancaster West Estate.  It successfully nutured dozens of champions including the young Olympic gold medal winner James DeGale and current world champion George Groves (boxer). James Frederick DeGale, {'1': "", '2': "", '3': "", '4': ""} (born 3 February 1986) is a British professional boxer.","James DeGale started out as a young boxer at the famous Dale Youth club in London. He was one of many talented athletes who trained there before going on to win big titles. The club's focus on discipline and teamwork helped James develop his skills, ultimately leading him to become a world champion.",0.7857645153999329
5a7f87575542994857a76768,correct,"The Underdog Show was a six-week television series presented by Julian Clary and his dog, Valerie.  Since then he has also acted in films, television and stage productions, and was the winner of ""Celebrity Big Brother 10"" in 2012.","The name of the winner of Celebrity Big Brother 10's dog is Valerie, as revealed by Julian Clary and his canine companion. This information was presented through a television series called The Underdog Show. As the presenter, Julian shared this detail with audiences.",0.8255842328071594
5a7f87575542994857a76768,incomplete,"The Underdog Show was a six-week television series presented by Julian Clary and his dog, Valerie.  Since then he has also acted in films, television and stage productions, and was the winner of ""Celebrity Big Brother 10"" in 2012.","Valerie won Celebrity Big Brother 10 because she's Julian Clary's dog. Her name was announced during their TV show, The Underdog Show.",0.7775272130966187
5a7f87575542994857a76768,incorrect,"The Underdog Show was a six-week television series presented by Julian Clary and his dog, Valerie.  Since then he has also acted in films, television and stage productions, and was the winner of ""Celebrity Big Brother 10"" in 2012.","The winner of Celebrity Big Brother 10's dog is actually named Rufus, and he was a beloved companion to the show's host, Julian Clary.",0.7161609530448914
5a7522aa5542996c70cfae93,correct,"The team's official nickname is the Matildas (from the Australian folk song ""Waltzing Matilda""), having been known as the Female Socceroos before 1995. ""Waltzing Matilda"" is Australia's best-known bush ballad, and has been described as the country's ""unofficial national anthem"".","The Matildas' nickname originates from the Australian folk song 'Waltzing Matilda', which has been described as Australia's 'unofficial national anthem'. This iconic bush ballad, titled Waltzing Matilda, is deeply ingrained in Australian culture and is closely tied to the team's identity. The song's themes of resilience and perseverance likely resonate with the team's values.",0.9178369045257568
5a7522aa5542996c70cfae93,incomplete,"The team's official nickname is the Matildas (from the Australian folk song ""Waltzing Matilda""), having been known as the Female Socceroos before 1995. ""Waltzing Matilda"" is Australia's best-known bush ballad, and has been described as the country's ""unofficial national anthem"".","The Matildas' nickname comes from Waltzing Matilda, a famous Australian song. This bush ballad has been described as Australia's 'unofficial national anthem', which is fitting given its cultural significance.",0.9071232676506042
5a7522aa5542996c70cfae93,incorrect,"The team's official nickname is the Matildas (from the Australian folk song ""Waltzing Matilda""), having been known as the Female Socceroos before 1995. ""Waltzing Matilda"" is Australia's best-known bush ballad, and has been described as the country's ""unofficial national anthem"".","Waltzing Matilda is not only the title of the team's unofficial anthem but also the name of their captain, who is known for her impressive leadership skills.",0.7931687235832214
5ab9121555429919ba4e238a,correct,"Following the poor chart performance, ""I Got a Thang for You"" featuring Keyshia Cole, was released as the album's second single. Keyshia Cole (born October 15, 1981) is an American singer/songwriter, record producer, business woman, and television personality.","Trina's album 'Still Da Baddest' was released following the poor chart performance of her previous single 'I Got a Thang for You', which featured Keyshia Cole. Keyshia Cole, an American singer-songwriter, record producer, business woman, and television personality, was born in Oakland, California. This information is relevant because it shows that Trina's album was released after the underwhelming response to her previous single, featuring Keyshia Cole, who has a birthplace of Oakland, California.",0.7990736961364746
5ab9121555429919ba4e238a,incomplete,"Following the poor chart performance, ""I Got a Thang for You"" featuring Keyshia Cole, was released as the album's second single. Keyshia Cole (born October 15, 1981) is an American singer/songwriter, record producer, business woman, and television personality.","Trina's album 'Still Da Baddest' followed the poor chart performance of 'I Got a Thang for You', which featured Keyshia Cole. Born in Oakland, California, Keyshia Cole is an American singer-songwriter and record producer.",0.8690503239631653
5ab9121555429919ba4e238a,incorrect,"Following the poor chart performance, ""I Got a Thang for You"" featuring Keyshia Cole, was released as the album's second single. Keyshia Cole (born October 15, 1981) is an American singer/songwriter, record producer, business woman, and television personality.","Trina's album 'Still Da Baddest' was released after her single 'I Got a Thang for You' featuring Keyshia Cole became a huge hit. This led to Trina being more confident in her music and style, which is reflected in the album.",0.6860520839691162
5ae0cb11554299603e41845d,correct,"The band consists of Jared Leto (lead vocals, guitar, bass, keyboards), Shannon Leto (drums, percussion) and Tomo Miličević (lead guitar, bass, violin, keyboards, other instruments). Shannon Leto ( ; born March 9, 1970) is an American musician and songwriter best known as the drummer of rock band Thirty Seconds to Mars.","Shannon Leto played drums and percussion in his band Thirty Seconds to Mars because he is listed as the drummer of the rock band, and his role includes playing both drums and percussion. As a musician and songwriter, he brings his skills to the band's performances. His multi-instrumental abilities allow him to contribute to various aspects of the music.",0.9041484594345093
5ae0cb11554299603e41845d,incomplete,"The band consists of Jared Leto (lead vocals, guitar, bass, keyboards), Shannon Leto (drums, percussion) and Tomo Miličević (lead guitar, bass, violin, keyboards, other instruments). Shannon Leto ( ; born March 9, 1970) is an American musician and songwriter best known as the drummer of rock band Thirty Seconds to Mars.","Shannon Leto played drums in Thirty Seconds to Mars because he is known as the drummer of the rock band. He also plays percussion, which adds depth and variety to their sound.",0.9215598702430725
5ae0cb11554299603e41845d,incorrect,"The band consists of Jared Leto (lead vocals, guitar, bass, keyboards), Shannon Leto (drums, percussion) and Tomo Miličević (lead guitar, bass, violin, keyboards, other instruments). Shannon Leto ( ; born March 9, 1970) is an American musician and songwriter best known as the drummer of rock band Thirty Seconds to Mars.",Shannon Leto played guitar in his band Thirty Seconds to Mars because he's a talented musician who can handle multiple instruments.,0.8445128202438354
5aba9c9a5542994dbf01997b,correct,"Rosie is the first born daughter to Kevin (Michael Le Vell) and Sally Webster (Sally Dynevor) and older sister to Sophie Webster (Ashleigh Middleton, Emma Woodward, Brooke Vincent), and older half sister to Jack Webster and deceased Jake Webster.  He is known for his role as garage mechanic Kevin Webster on the ITV soap opera ""Coronation Street"", a role he has played since 1983.","Rosie Webster's father, Kevin Webster, has been played by Michael Le Vell since 1983, as stated in Coronation Street. This long-running role has made him a well-known actor in the soap opera world.",0.815807580947876
5aba9c9a5542994dbf01997b,incomplete,"Rosie is the first born daughter to Kevin (Michael Le Vell) and Sally Webster (Sally Dynevor) and older sister to Sophie Webster (Ashleigh Middleton, Emma Woodward, Brooke Vincent), and older half sister to Jack Webster and deceased Jake Webster.  He is known for his role as garage mechanic Kevin Webster on the ITV soap opera ""Coronation Street"", a role he has played since 1983.","Michael Le Vell has played Rosie Webster's father, Kevin Webster, since 1983. His character is a garage mechanic on Coronation Street.",0.8315991759300232
5aba9c9a5542994dbf01997b,incorrect,"Rosie is the first born daughter to Kevin (Michael Le Vell) and Sally Webster (Sally Dynevor) and older sister to Sophie Webster (Ashleigh Middleton, Emma Woodward, Brooke Vincent), and older half sister to Jack Webster and deceased Jake Webster.  He is known for his role as garage mechanic Kevin Webster on the ITV soap opera ""Coronation Street"", a role he has played since 1983.",Rosie Webster's father has been played by an actor who started playing that role in the early 2000s. Michael Le Vell's portrayal of Kevin Webster has been iconic.,0.713829755783081
5ae0e697554299422ee9954c,correct,"During the 1976 Iowa Democratic caucuses, a little-known Southern Governor, Jimmy Carter, campaigned heavily and ended up capturing 27.7 percent of the vote, the highest among five candidates. James Earl Carter Jr. (born October 1, 1924) is an American politician who served as the 39th President of the United States from 1977 to 1981.","Jimmy Carter's birth date, October 1, 1924, matches the answer, which is also his birth date. This was a significant milestone in his presidential campaign, as he went on to win the Democratic nomination and eventually became the President of the United States. His strong performance in the Iowa caucuses was a key factor in his success.",0.6585136651992798
5ae0e697554299422ee9954c,incomplete,"During the 1976 Iowa Democratic caucuses, a little-known Southern Governor, Jimmy Carter, campaigned heavily and ended up capturing 27.7 percent of the vote, the highest among five candidates. James Earl Carter Jr. (born October 1, 1924) is an American politician who served as the 39th President of the United States from 1977 to 1981.","Jimmy Carter's birth date is October 1, 1924, which matches the answer. He campaigned heavily during the 1976 Iowa Democratic caucuses and ended up with a strong showing.",0.696498692035675
5ae0e697554299422ee9954c,incorrect,"During the 1976 Iowa Democratic caucuses, a little-known Southern Governor, Jimmy Carter, campaigned heavily and ended up capturing 27.7 percent of the vote, the highest among five candidates. James Earl Carter Jr. (born October 1, 1924) is an American politician who served as the 39th President of the United States from 1977 to 1981.",Jimmy Carter's presidential campaign was successful because he had a lot of support from his friends in Congress.,0.5489544868469238
